"neighborhood","url","ds","area","title.short"
"clinton+hill","www.dnainfo.com/new-york/20160224/clinton-hill/new-york-focused-bar-cardiff-giant-opening-next-month-clinton-hill","20160224","clinton-hill","new york focused bar cardiff giant opening next month clinton hill"
"clinton+hill","www.dnainfo.com/new-york/20160203/clinton-hill/smorgasburgs-dosa-royale-opening-2nd-brooklyn-outpost","20160203","clinton-hill","smorgasburgs dosa royale opening 2nd brooklyn outpost"
"clinton+hill","www.dnainfo.com/new-york/20160131/union-square/17-things-do-this-week-new-york-citys-neighborhoods","20160131","union-square","17 things do this week new york citys neighborhoods"
"clinton+hill","www.dnainfo.com/new-york/20160128/bed-stuy/16-things-do-brooklyns-neighborhoods-this-weekend","20160128","bed-stuy","16 things do brooklyns neighborhoods this weekend"
"clinton+hill","www.dnainfo.com/new-york/20160126/fort-greene/black-artstory-month-celebrates-legacy-of-african-american-artists","20160126","fort-greene","black artstory month celebrates legacy of african american artists"
"clinton+hill","www.dnainfo.com/new-york/20160122/prospect-heights/members-only-dog-parking-comes-brooklyn-no-really","20160122","prospect-heights","members only dog parking comes brooklyn no really"
"clinton+hill","www.dnainfo.com/new-york/20160121/downtown-brooklyn/open-house-insider-3-apartments-see-this-weekend","20160121","downtown-brooklyn","open house insider 3 apartments see this weekend"
"clinton+hill","www.dnainfo.com/new-york/20160122/brooklyn-heights/409-foot-tower-on-deck-for-brooklyn-heights-library-site-plans-show","20160122","brooklyn-heights","409 foot tower on deck for brooklyn heights library site plans show"
"clinton+hill","www.dnainfo.com/new-york/20160120/crown-heights/share-your-personal-stories-about-crown-heights-riots-as-anniversary-nears","20160120","crown-heights","share your personal stories about crown heights riots as anniversary nears"
"clinton+hill","www.dnainfo.com/new-york/20160119/upper-west-side/10-restaurants-for-you-try-right-now","20160119","upper-west-side","10 restaurants for you try right now"
"clinton+hill","www.dnainfo.com/new-york/20160118/soho/jeff-koons-local-teens-set-create-mural-at-new-soho-luxury-hotel","20160118","soho","jeff koons local teens set create mural at new soho luxury hotel"
"clinton+hill","www.dnainfo.com/new-york/20160114/bed-stuy/12-things-do-for-martin-luther-king-jr-day-weekend-central-brooklyn","20160114","bed-stuy","12 things do for martin luther king jr day weekend central brooklyn"
"clinton+hill","www.dnainfo.com/new-york/20151210/brooklyn-heights/new-deal-for-brooklyn-library-proposal-includes-more-space-new-library","20151210","brooklyn-heights","new deal for brooklyn library proposal includes more space new library"
"clinton+hill","www.dnainfo.com/new-york/20151209/clinton-hill/crime-blotter-kitchen-appliances-stolen-from-clinton-hill-home","20151209","clinton-hill","crime blotter kitchen appliances stolen from clinton hill home"
"clinton+hill","www.dnainfo.com/new-york/20151207/clinton-hill/another-biggie-mural-goes-up-near-key-food-where-rapper-worked-as-kid","20151207","clinton-hill","another biggie mural goes up near key food where rapper worked as kid"
"clinton+hill","www.dnainfo.com/new-york/20151203/bed-stuy/residents-urged-fight-rent-inreases-push-keep-brooklyn-affordable","20151203","bed-stuy","residents urged fight rent inreases push keep brooklyn affordable"
"clinton+hill","www.dnainfo.com/new-york/20151127/fort-greene/submit-your-custom-design-for-myrtle-avenue-tree-guards","20151127","fort-greene","submit your custom design for myrtle avenue tree guards"
"clinton+hill","www.dnainfo.com/new-york/20151125/clinton-hill/gunman-found-guilty-of-murdering-beloved-grand-ave-local","20151125","clinton-hill","gunman found guilty of murdering beloved grand ave local"
"clinton+hill","www.dnainfo.com/new-york/20151124/east-harlem/15-restaurants-for-you-try-right-now","20151124","east-harlem","15 restaurants for you try right now"
"clinton+hill","www.dnainfo.com/new-york/20151119/long-island-city/3-apartments-with-tax-abatements-see-this-weekend","20151119","long-island-city","3 apartments with tax abatements see this weekend"
"clinton+hill","www.dnainfo.com/new-york/20151110/upper-west-side/you-need-earn-130k-rent-1-bedroom-by-yourself-manhattan","20151110","upper-west-side","you need earn 130k rent 1 bedroom by yourself manhattan"
"clinton+hill","www.dnainfo.com/new-york/20151110/clinton-hill/beloved-pratt-engineer-wont-be-kicked-out-of-campus-housing-school-says","20151110","clinton-hill","beloved pratt engineer wont be kicked out of campus housing school says"
"clinton+hill","www.dnainfo.com/new-york/20151104/clinton-hill/clinton-hill-high-school-closed-after-shooting-threat-police-say","20151104","clinton-hill","clinton hill high school closed after shooting threat police say"
"clinton+hill","www.dnainfo.com/new-york/20150924/elmhurst/next-pope-may-come-from-high-school-behind-queens-center-mall","20150924","elmhurst","next pope may come from high school behind queens center mall"
"clinton+hill","www.dnainfo.com/new-york/20150917/crown-heights/gov-cuomos-staffer-dies-after-west-indian-day-shooting-officials-say","20150917","crown-heights","gov cuomos staffer dies after west indian day shooting officials say"
"clinton+hill","www.dnainfo.com/new-york/20150914/clinton-hill/erratic-water-shut-offs-leaving-myrtle-avenue-businesses-high-dry","20150914","clinton-hill","erratic water shut offs leaving myrtle avenue businesses high dry"
"clinton+hill","www.dnainfo.com/new-york/20150910/brooklyn-heights/eric-adams-sets-obstacles-for-brooklyn-heights-library-redevelopment","20150910","brooklyn-heights","eric adams sets obstacles for brooklyn heights library redevelopment"
"clinton+hill","www.dnainfo.com/new-york/20150908/prospect-lefferts-gardens/map-8-new-businesses-opening-on-rogers-nostrand-prospect-lefferts","20150908","prospect-lefferts-gardens","map 8 new businesses opening on rogers nostrand prospect lefferts"
"clinton+hill","www.dnainfo.com/new-york/20150831/fort-greene/map-see-where-232-affordable-units-will-be-built-near-fort-greene","20150831","fort-greene","map see where 232 affordable units will be built near fort greene"
"clinton+hill","www.dnainfo.com/new-york/20150827/clinton-hill/man-who-smuggled-more-than-150-guns-into-brooklyn-gets-18-years-prison","20150827","clinton-hill","man who smuggled more than 150 guns into brooklyn gets 18 years prison"
"clinton+hill","www.dnainfo.com/new-york/20150827/clinton-hill/restaurant-roundup-dumplings-coming-soul-food-leaving-french-is-here","20150827","clinton-hill","restaurant roundup dumplings coming soul food leaving french is here"
"clinton+hill","www.dnainfo.com/new-york/20150827/clinton-hill/ruthies-soul-food-spot-is-closed-for-good","20150827","clinton-hill","ruthies soul food spot is closed for good"
"clinton+hill","www.dnainfo.com/new-york/20150824/clinton-hill/st-lukes-church-sold-for-88m-become-condos-report","20150824","clinton-hill","st lukes church sold for 88m become condos report"
"clinton+hill","www.dnainfo.com/new-york/20150820/clinton-hill/88th-precinct-needs-more-officers-patrol-cars-pols-police-say","20150820","clinton-hill","88th precinct needs more officers patrol cars pols police say"
"clinton+hill","www.dnainfo.com/new-york/20150730/prospect-heights/map-see-where-homes-sold-for-above-asking-price-manhattan-brooklyn","20150730","prospect-heights","map see where homes sold for above asking price manhattan brooklyn"
"clinton+hill","www.dnainfo.com/new-york/20150716/brooklyn-heights/community-board-oks-sale-of-brooklyn-heights-library-condo-developer","20150716","brooklyn-heights","community board oks sale of brooklyn heights library condo developer"
"clinton+hill","www.dnainfo.com/new-york/20150714/upper-west-side/new-yorkers-can-now-get-pet-supplies-delivered-on-demand","20150714","upper-west-side","new yorkers can now get pet supplies delivered on demand"
"clinton+hill","www.dnainfo.com/new-york/20150708/clinton-hill/ashtanga-yoga-school-meditation-center-coming-clinton-hill","20150708","clinton-hill","ashtanga yoga school meditation center coming clinton hill"
"clinton+hill","www.dnainfo.com/new-york/20150624/clinton-hill/new-myrtle-ave-building-may-rise-2-stories-higher-than-expected","20150624","clinton-hill","new myrtle ave building may rise 2 stories higher than expected"
"clinton+hill","www.dnainfo.com/new-york/20150623/upper-west-side/6-tips-for-evaluating-local-schools-before-moving","20150623","upper-west-side","6 tips for evaluating local schools before moving"
"clinton+hill","www.dnainfo.com/new-york/20150618/bed-stuy/day-care-center-run-out-of-bed-stuy-residents-home-fundraises-for-new-home","20150618","bed-stuy","day care center run out of bed stuy residents home fundraises for new home"
"clinton+hill","www.dnainfo.com/new-york/20150608/crown-heights/map-8-new-eateries-opening-for-business-on-rogers-avenue","20150608","crown-heights","map 8 new eateries opening for business on rogers avenue"
"clinton+hill","www.dnainfo.com/new-york/20150604/prospect-heights/locals-push-for-middle-school-at-atlantic-yards-site","20150604","prospect-heights","locals push for middle school at atlantic yards site"
"clinton+hill","www.dnainfo.com/new-york/20150604/clinton-hill/aunt-arrested-for-beating-disabled-niece-with-belt-police-say","20150604","clinton-hill","aunt arrested for beating disabled niece with belt police say"
"clinton+hill","www.dnainfo.com/new-york/20150601/clinton-hill/map-fulton-street-deadzone-changing-into-vibrant-mile-long-strip","20150601","clinton-hill","map fulton street deadzone changing into vibrant mile long strip"
"clinton+hill","www.dnainfo.com/new-york/20150409/clinton-hill/chipotle-coming-myrtle-avenue-clinton-hill","20150409","clinton-hill","chipotle coming myrtle avenue clinton hill"
"clinton+hill","www.dnainfo.com/new-york/20150402/prospect-lefferts-gardens/photos-try-slice-at-this-new-prospect-lefferts-gardens-pie-shop","20150402","prospect-lefferts-gardens","photos try slice at this new prospect lefferts gardens pie shop"
"clinton+hill","www.dnainfo.com/new-york/20150402/clinton-hill/brooklyn-brackets-emerson-named-best-neighborhood-bar","20150402","clinton-hill","brooklyn brackets emerson named best neighborhood bar"
"clinton+hill","www.dnainfo.com/new-york/20150401/fort-greene/brooklyn-brackets-fort-greenes-lulu-po-wins-best-burger","20150401","fort-greene","brooklyn brackets fort greenes lulu po wins best burger"
"clinton+hill","www.dnainfo.com/new-york/20150331/red-hook/brooklyn-brackets-raaka-chocolate-triumphs-as-best-artisanal-spot","20150331","red-hook","brooklyn brackets raaka chocolate triumphs as best artisanal spot"
"clinton+hill","www.dnainfo.com/new-york/20150330/fort-greene/starbucks-opening-on-myrtle-avenue-clinton-hill","20150330","fort-greene","starbucks opening on myrtle avenue clinton hill"
"clinton+hill","www.dnainfo.com/new-york/20150330/bed-stuy/performance-group-invites-strangers-dine-together-at-pop-up-parties","20150330","bed-stuy","performance group invites strangers dine together at pop up parties"
"clinton+hill","www.dnainfo.com/new-york/20150327/williamsburg/man-tried-lure-11-year-old-girl-into-car-williamsburg-police-say","20150327","williamsburg","man tried lure 11 year old girl into car williamsburg police say"
"clinton+hill","www.dnainfo.com/new-york/20150326/clinton-hill/brooklyn-brackets-emerson-vs-project-parlor-for-best-neighborhood-bar","20150326","clinton-hill","brooklyn brackets emerson vs project parlor for best neighborhood bar"
"clinton+hill","www.dnainfo.com/new-york/20150323/clinton-hill/police-nab-career-criminal-after-rooftop-chase-through-clinton-hill","20150323","clinton-hill","police nab career criminal after rooftop chase through clinton hill"
"clinton+hill","www.dnainfo.com/new-york/20150319/clinton-hill/brooklyn-brackets-vote-for-best-neighborhood-bar-final-four","20150319","clinton-hill","brooklyn brackets vote for best neighborhood bar final four"
"clinton+hill","www.dnainfo.com/new-york/20150227/clinton-hill/dog-actors-take-stage-alongside-human-counterparts-clinton-hill-musical","20150227","clinton-hill","dog actors take stage alongside human counterparts clinton hill musical"
"clinton+hill","www.dnainfo.com/new-york/20150225/clinton-hill/racial-battle-brews-clinton-hill-over-closing-of-popular-grocery-store","20150225","clinton-hill","racial battle brews clinton hill over closing of popular grocery store"
"clinton+hill","www.dnainfo.com/new-york/20150225/fort-greene/photos-see-inside-historic-homes-that-were-once-water-towers-factories","20150225","fort-greene","photos see inside historic homes that were once water towers factories"
"clinton+hill","www.dnainfo.com/new-york/20150224/clinton-hill/apartments-planned-for-vacant-myrtle-avenue-lot","20150224","clinton-hill","apartments planned for vacant myrtle avenue lot"
"clinton+hill","www.dnainfo.com/new-york/20150219/prospect-heights/you-can-buy-hand-cream-that-smells-like-your-brooklyn-neighborhood","20150219","prospect-heights","you can buy hand cream that smells like your brooklyn neighborhood"
"clinton+hill","www.dnainfo.com/new-york/20150212/clinton-hill/bar-with-california-theme-open-former-maggie-brown-location","20150212","clinton-hill","bar with california theme open former maggie brown location"
"clinton+hill","www.dnainfo.com/new-york/20150206/upper-east-side/6-things-for-you-do-new-york-citys-neighborhoods-this-weekend","20150206","upper-east-side","6 things for you do new york citys neighborhoods this weekend"
"clinton+hill","www.dnainfo.com/new-york/20150206/upper-west-side/plan-would-send-kids-schools-based-on-special-needs-not-location","20150206","upper-west-side","plan would send kids schools based on special needs not location"
"clinton+hill","www.dnainfo.com/new-york/20150205/clinton-hill/police-deny-that-teen-was-shooed-from-stationhouse-before-being-killed","20150205","clinton-hill","police deny that teen was shooed from stationhouse before being killed"
